  0.143001109      0.959407449       1.18276840E-02  0.709684610    
  0.144001111      0.958844841       1.20742265E-02  0.709129751    
  0.145001113      0.958278656       1.23240827E-02  0.708571494    
  0.146001115      0.957708895       1.25772711E-02  0.708009839    
  0.147001117      0.957135618       1.28338113E-02  0.707444787    
  0.148001119      0.956558824       1.30937221E-02  0.706876397    
  0.149001122      0.955978513       1.33570228E-02  0.706304729    
  0.150001124      0.955394685       1.36237312E-02  0.705729663    
  0.151001126      0.954807341       1.38938669E-02  0.705151200    
  0.152001128      0.954216480       1.41674476E-02  0.704569459    
  0.153001130      0.953622162       1.44444928E-02  0.703984439    
  0.154001132      0.953024328       1.47250202E-02  0.703396022    
  0.155001134      0.952423036       1.50090484E-02  0.702804387    
  0.156001136      0.951818287       1.52965961E-02  0.702209413    
  0.157001138      0.951210082       1.55876810E-02  0.701611221    
  0.158001140      0.950598419       1.58823207E-02  0.701009750    
  0.159001142      0.949983358       1.61805339E-02  0.700405002    
  0.160001144      0.949364841       1.64823383E-02  0.699797094    
  0.161001146      0.948742926       1.67877525E-02  0.699185908    
  0.162001148      0.948117614       1.70967933E-02  0.698571563    
  0.163001150      0.947488904       1.74094792E-02  0.697953939    
  0.164001152      0.946856797       1.77258272E-02  0.697333157    
  0.165001154      0.946221292       1.80458557E-02  0.696709216    
  0.166001156      0.945582449       1.83695816E-02  0.696082115    
  0.167001158      0.944940269       1.86970215E-02  0.695451856    
  0.168001160      0.944294691       1.90281924E-02  0.694818437    
  0.169001162      0.943645775       1.93631127E-02  0.694181859    
  0.170001164      0.942993522       1.97017994E-02  0.693542182    
  0.171001166      0.942337990       2.00442690E-02  0.692899466    
  0.172001168      0.941679120       2.03905385E-02  0.692253590    
  0.173001170      0.941016972       2.07406245E-02  0.691604614    
  0.174001172      0.940351486       2.10945457E-02  0.690952539    
  0.175001174      0.939682722       2.14523170E-02  0.690297425    
  0.176001176      0.939010680       2.18139533E-02  0.689639270    
  0.177001178      0.938335419       2.21794732E-02  0.688978076    
  0.178001180      0.937656879       2.25488935E-02  0.688313901    
  0.179001182      0.936975121       2.29222290E-02  0.687646687    
  0.180001184      0.936290085       2.32994966E-02  0.686976433    
  0.181001186      0.935601830       2.36807130E-02  0.686303139    
  0.182001188      0.934910357       2.40658931E-02  0.685626984    
  0.183001190      0.934215724       2.44550537E-02  0.684947848    
  0.184001192      0.933517873       2.48482097E-02  0.684265733    
  0.185001194      0.932816863       2.52453778E-02  0.683580697    
  0.186001197      0.932112634       2.56465729E-02  0.682892680    
  0.187001199      0.931405246       2.60518100E-02  0.682201743    
  0.188001201      0.930694699       2.64611058E-02  0.681507945    
  0.189001203      0.929981053       2.68744752E-02  0.680811286    
  0.190001205      0.929264247       2.72919331E-02  0.680111706    
  0.191001207      0.928544343       2.77134962E-02  0.679409266    
  0.192001209      0.927821338       2.81391777E-02  0.678703964    
  0.193001211      0.927095234       2.85689943E-02  0.677995861    
  0.194001213      0.926366031       2.90029589E-02  0.677284956    
  0.195001215      0.925633729       2.94410866E-02  0.676571190    
  0.196001217      0.924898386       2.98833940E-02  0.675854623    
  0.197001219      0.924159944       3.03298943E-02  0.675135255    
  0.198001221      0.923418462       3.07806022E-02  0.674413085    
  0.199001223      0.922673941       3.12355310E-02  0.673688173    
  0.200001225      0.921926379       3.16946954E-02  0.672960520    
  0.201001227      0.921175838       3.21581103E-02  0.672230124    
  0.202001229      0.920422256       3.26257907E-02  0.671496987    
  0.203001231      0.919665694       3.30977514E-02  0.670761168    
  0.204001233      0.918906152       3.35740037E-02  0.670022666    
  0.205001235      0.918143630       3.40545624E-02  0.669281423    
  0.206001237      0.917378128       3.45394425E-02  0.668537498    
  0.207001239      0.916609704       3.50286551E-02  0.667790949    
  0.208001241      0.915838301       3.55222151E-02  0.667041719    
  0.209001243      0.915063977       3.60201374E-02  0.666289866    
  0.210001245      0.914286733       3.65224332E-02  0.665535331    
  0.211001247      0.913506567       3.70291173E-02  0.664778292    
  0.212001249      0.912723541       3.75402011E-02  0.664018631    
  0.213001251      0.911937594       3.80556993E-02  0.663256407    
  0.214001253      0.911148787       3.85756232E-02  0.662491560    
  0.215001255      0.910357118       3.90999876E-02  0.661724150    
  0.216001257      0.909562588       3.96288037E-02  0.660954237    
  0.217001259      0.908765256       4.01620828E-02  0.660181820    
  0.218001261      0.907965064       4.06998396E-02  0.659406841    
  0.219001263      0.907162070       4.12420854E-02  0.658629417    
  0.220001265      0.906356275       4.17888351E-02  0.657849431    
  0.221001267      0.905547678       4.23400998E-02  0.657067060    
  0.222001269      0.904736280       4.28958908E-02  0.656282187    
  0.223001271      0.903922081       4.34562191E-02  0.655494809    
  0.224001274      0.903105140       4.40210998E-02  0.654705048    
  0.225001276      0.902285457       4.45905402E-02  0.653912842    
  0.226001278      0.901463032       4.51645553E-02  0.653118253    
  0.227001280      0.900637865       4.57431562E-02  0.652321279    
  0.228001282      0.899809957       4.63263541E-02  0.651521862    
  0.229001284      0.898979366       4.69141603E-02  0.650720119    
  0.230001286      0.898146093       4.75065894E-02  0.649915993    
  0.231001288      0.897310138       4.81036492E-02  0.649109602    
  0.232001290      0.896471500       4.87053506E-02  0.648300827    
  0.233001292      0.895630181       4.93117049E-02  0.647489727    
  0.234001294      0.894786239       4.99227233E-02  0.646676421    
  0.235001296      0.893939674       5.05384170E-02  0.645860732    
  0.236001298      0.893090427       5.11587970E-02  0.645042777    
  0.237001300      0.892238617       5.17838746E-02  0.644222617    
  0.238001302      0.891384184       5.24136610E-02  0.643400192    
  0.239001304      0.890527129       5.30481637E-02  0.642575502    
  0.240001306      0.889667511       5.36873937E-02  0.641748548    
  0.241001308      0.888805330       5.43313622E-02  0.640919447    
  0.242001310      0.887940586       5.49800806E-02  0.640088201    
  0.243001312      0.887073278       5.56335561E-02  0.639254689    
  0.244001314      0.886203468       5.62918000E-02  0.638419092    
  0.245001316      0.885331154       5.69548197E-02  0.637581348    
  0.246001318      0.884456336       5.76226301E-02  0.636741459    
  0.247001320      0.883579016       5.82952350E-02  0.635899425    
  0.248001322      0.882699192       5.89726493E-02  0.635055304    
  0.249001324      0.881816864       5.96548803E-02  0.634209096    
  0.250001311      0.880932093       6.03419356E-02  0.633360803    
  0.251001298      0.880044878       6.10338263E-02  0.632510424    
  0.252001286      0.879155219       6.17305599E-02  0.631657958    
  0.253001273      0.878263116       6.24321476E-02  0.630803525    
  0.254001260      0.877368629       6.31385967E-02  0.629947066    
  0.255001247      0.876471698       6.38499111E-02  0.629088581    
  0.256001234      0.875572383       6.45661056E-02  0.628228068    
  0.257001221      0.874670684       6.52871877E-02  0.627365589    
  0.258001208      0.873766661       6.60131648E-02  0.626501203    
  0.259001195      0.872860253       6.67440519E-02  0.625634789    
  0.260001183      0.871951520       6.74798489E-02  0.624766469    
  0.261001170      0.871040463       6.82205632E-02  0.623896241    
  0.262001157      0.870127082       6.89662099E-02  0.623024106    
  0.263001144      0.869211376       6.97167963E-02  0.622150064    
  0.264001131      0.868293405       7.04723224E-02  0.621274114    
  0.265001118      0.867373109       7.12328032E-02  0.620396256    
  0.266001105      0.866450548       7.19982460E-02  0.619516611    
  0.267001092      0.865525723       7.27686509E-02  0.618635118    
  0.268001080      0.864598691       7.35440329E-02  0.617751837    
  0.269001067      0.863669395       7.43243992E-02  0.616866708    
  0.270001054      0.862737894       7.51097500E-02  0.615979791    
  0.271001041      0.861804187       7.59001002E-02  0.615091026    
  0.272001028      0.860868275       7.66954571E-02  0.614200592    
  0.273001015      0.859930158       7.74958208E-02  0.613308311    
  0.274001002      0.858989894       7.83011988E-02  0.612414300    
  0.275000989      0.858047426       7.91116059E-02  0.611518562    
  0.276000977      0.857102811       7.99270421E-02  0.610621095    
  0.277000964      0.856156051       8.07475150E-02  0.609722018    
  0.278000951      0.855207205       8.15730318E-02  0.608821154    
  0.279000938      0.854256213       8.24036002E-02  0.607918620    
  0.280000925      0.853303134       8.32392201E-02  0.607014477    
  0.281000912      0.852347970       8.40799063E-02  0.606108665    
  0.282000899      0.851390719       8.49256590E-02  0.605201244    
  0.283000886      0.850431442       8.57764855E-02  0.604292214    
  0.284000874      0.849470079       8.66323858E-02  0.603381634    
  0.285000861      0.848506689       8.74933749E-02  0.602469325    
  0.286000848      0.847541273       8.83594528E-02  0.601555586    
  0.287000835      0.846573830       8.92306268E-02  0.600640178    
  0.288000822      0.845604360       9.01069045E-02  0.599723220    
  0.289000809      0.844632924       9.09882858E-02  0.598804772    
  0.290000796      0.843659520       9.18747783E-02  0.597884893    
  0.291000783      0.842684150       9.27663893E-02  0.596963406    
  0.292000771      0.841706812       9.36631188E-02  0.596040368    
  0.293000758      0.840727508       9.45649743E-02  0.595115960    
  0.294000745      0.839746296       9.54719633E-02  0.594190061    
  0.295000732      0.838763177       9.63840857E-02  0.593262732    
  0.296000719      0.837778151       9.73013490E-02  0.592333913    
  0.297000706      0.836791217       9.82237607E-02  0.591403723    
  0.298000693      0.835802436       9.91513208E-02  0.590472162    
  0.299000680      0.834811747      0.100084037      0.589539170    
  0.300000668      0.833819211      0.101021908      0.588604808    
  0.301000655      0.832824826      0.101964943      0.587669015    
  0.302000642      0.831828594      0.102913141      0.586731911    
  0.303000629      0.830830574      0.103866510      0.585793495    
  0.304000616      0.829830706      0.104825050      0.584853709    
  0.305000603      0.828829050      0.105788767      0.583912671    
  0.306000590      0.827825606      0.106757663      0.582970262    
  0.307000577      0.826820433      0.107731737      0.582026660    
  0.308000565      0.825813472      0.108710997      0.581081748    
  0.309000552      0.824804783      0.109695449      0.580135584    
  0.310000539      0.823794365      0.110685095      0.579188168    
  0.311000526      0.822782218      0.111679934      0.578239560    
  0.312000513      0.821768343      0.112679973      0.577289701    
  0.313000500      0.820752800      0.113685213      0.576338649    
  0.314000487      0.819735587      0.114695661      0.575386524    
  0.315000474      0.818716705      0.115711309      0.574433088    
  0.316000462      0.817696154      0.116732165      0.573478580    
  0.317000449      0.816673934      0.117758237      0.572522879    
  0.318000436      0.815650105      0.118789524      0.571566105    
  0.319000423      0.814624608      0.119826026      0.570608139    
  0.320000410      0.813597500      0.120867744      0.569649100    
  0.321000397      0.812568843      0.121914685      0.568688989    
  0.322000384      0.811538577      0.122966841      0.567727804    
  0.323000371      0.810506761      0.124024220      0.566765547    
  0.324000359      0.809473336      0.125086829      0.565802217    
  0.325000346      0.808438361      0.126154661      0.564837873    
  0.326000333      0.807401896      0.127227724      0.563872576    
  0.327000320      0.806363881      0.128306016      0.562906146    
  0.328000307      0.805324376      0.129389539      0.561938822    
  0.329000294      0.804283321      0.130478293      0.560970485    
  0.330000281      0.803240776      0.131572276      0.560001135    
  0.331000268      0.802196801      0.132671490      0.559030890    
  0.332000256      0.801151335      0.133775949      0.558059692    
  0.333000243      0.800104439      0.134885639      0.557087600    
  0.334000230      0.799056113      0.136000559      0.556114614    
  0.335000217      0.798006356      0.137120724      0.555140674    
  0.336000204      0.796955168      0.138246119      0.554165900    
  0.337000191      0.795902550      0.139376760      0.553190112    
  0.338000178      0.794848561      0.140512630      0.552213669    
  0.339000165      0.793793201      0.141653746      0.551236272    
  0.340000153      0.792736471      0.142800093      0.550257981    
  0.341000140      0.791678369      0.143951684      0.549278975    
  0.342000127      0.790618956      0.145108506      0.548299134    
  0.343000114      0.789558172      0.146270573      0.547318459    
  0.344000101      0.788496077      0.147437871      0.546337008    
  0.345000088      0.787432671      0.148610413      0.545354843    
  0.346000075      0.786368012      0.149788186      0.544371963    
  0.347000062      0.785302043      0.150971189      0.543388247    
  0.348000050      0.784234822      0.152159438      0.542403817    
  0.349000037      0.783166349      0.153352916      0.541418731    
  0.350000024      0.782096624      0.154551625      0.540432930    
  0.351000011      0.781025648      0.155755565      0.539446414    
  0.351999998      0.779953480      0.156964734      0.538459301    
  0.352999985      0.778880060      0.158179134      0.537471414    
  0.353999972      0.777805448      0.159398764      0.536482930    
  0.354999959      0.776729643      0.160623625      0.535493791    
  0.355999947      0.775652707      0.161853716      0.534504056    
  0.356999934      0.774574578      0.163089022      0.533513725    
  0.357999921      0.773495317      0.164329559      0.532522738    
  0.358999908      0.772414923      0.165575311      0.531531215    
  0.359999895      0.771333396      0.166826293      0.530539155    
  0.360999882      0.770250738      0.168082491      0.529546499    
  0.361999869      0.769167006      0.169343904      0.528553307    
  0.362999856      0.768082142      0.170610532      0.527559519    
  0.363999844      0.766996205      0.171882361      0.526565313    
  0.364999831      0.765909195      0.173159406      0.525570512    
  0.365999818      0.764821172      0.174441651      0.524575233    
  0.366999805      0.763732076      0.175729111      0.523579478    
  0.367999792      0.762641966      0.177021772      0.522583246    
  0.368999779      0.761550844      0.178319618      0.521586657    
  0.369999766      0.760458708      0.179622665      0.520589530    
  0.370999753      0.759365559      0.180930912      0.519591987    
  0.371999741      0.758271456      0.182244346      0.518594086    
  0.372999728      0.757176340      0.183562964      0.517595649    
  0.373999715      0.756080270      0.184886768      0.516596913    
  0.374999702      0.754983246      0.186215758      0.515597701    
  0.375999689      0.753885329      0.187549919      0.514598250    
  0.376999676      0.752786458      0.188889250      0.513598442    
  0.377999663      0.751686692      0.190233752      0.512598217    
  0.378999650      0.750586033      0.191583425      0.511597633    
  0.379999638      0.749484479      0.192938268      0.510596871    
  0.380999625      0.748382032      0.194298267      0.509595633    
  0.381999612      0.747278690      0.195663422      0.508594155    
  0.382999599      0.746174514      0.197033733      0.507592440    
  0.383999586      0.745069504      0.198409185      0.506590426    
  0.384999573      0.743963659      0.199789792      0.505588174    
  0.385999560      0.742856979      0.201175541      0.504585624    
  0.386999547      0.741749465      0.202566415      0.503582835    
  0.387999535      0.740641177      0.203962430      0.502579808    
  0.388999522      0.739532113      0.205363572      0.501576662    
  0.389999509      0.738422275      0.206769824      0.500573277    
  0.390999496      0.737311661      0.208181202      0.499569654    
  0.391999483      0.736200273      0.209597692      0.498565882    
  0.392999470      0.735088170      0.211019292      0.497561991    
  0.393999457      0.733975351      0.212445989      0.496557891    
  0.394999444      0.732861817      0.213877797      0.495553672    
  0.395999432      0.731747568      0.215314686      0.494549364    
  0.396999419      0.730632603      0.216756672      0.493544877    
  0.397999406      0.729516983      0.218203738      0.492540359    
  0.398999393      0.728400648      0.219655886      0.491535634    
  0.399999380      0.727283657      0.221113101      0.490530878    
  0.400999367      0.726166010      0.222575381      0.489526033    
  0.401999354      0.725047767      0.224042729      0.488521188    
  0.402999341      0.723928869      0.225515127      0.487516254    
  0.403999329      0.722809374      0.226992577      0.486511320    
  0.404999316      0.721689224      0.228475079      0.485506296    
  0.405999303      0.720568478      0.229962617      0.484501272    
  0.406999290      0.719447196      0.231455192      0.483496308    
  0.407999277      0.718325317      0.232952788      0.482491314    
  0.408999264      0.717202902      0.234455407      0.481486320    
  0.409999251      0.716079891      0.235963047      0.480481356    
  0.410999238      0.714956343      0.237475693      0.479476452    
  0.411999226      0.713832259      0.238993347      0.478471577    
  0.412999213      0.712707698      0.240515992      0.477466822    
  0.413999200      0.711582601      0.242043629      0.476462066    
  0.414999187      0.710457027      0.243576244      0.475457489    
  0.415999174      0.709330976      0.245113835      0.474452972    
  0.416999161      0.708204448      0.246656403      0.473448575    
  0.417999148      0.707077444      0.248203933      0.472444236    
  0.418999135      0.705949962      0.249756426      0.471440077    
  0.419999123      0.704822063      0.251313865      0.470436037    
  0.420999110      0.703693748      0.252876252      0.469432175    
  0.421999097      0.702565014      0.254443556      0.468428493    
  0.422999084      0.701435864      0.256015807      0.467424929    
  0.423999071      0.700306296      0.257592976      0.466421574    
  0.424999058      0.699176311      0.259175062      0.465418398    
  0.425999045      0.698045969      0.260762036      0.464415431    
  0.426999032      0.696915269      0.262353927      0.463412672    
  0.427999020      0.695784211      0.263950706      0.462410152    
  0.428999007      0.694652796      0.265552372      0.461407840    
  0.429998994      0.693521023      0.267158896      0.460405767    
  0.430998981      0.692388952      0.268770307      0.459403992    
  0.431998968      0.691256583      0.270386577      0.458402485    
  0.432998955      0.690123916      0.272007704      0.457401276    
  0.433998942      0.688990951      0.273633659      0.456400305    
  0.434998930      0.687857687      0.275264472      0.455399662    
  0.435998917      0.686724126      0.276900113      0.454399288    
  0.436998904      0.685590327      0.278540552      0.453399271    
  0.437998891      0.684456289      0.280185819      0.452399611    
  0.438998878      0.683321953      0.281835884      0.451400220    
  0.439998865      0.682187438      0.283490747      0.450401187    
  0.440998852      0.681052685      0.285150409      0.449402571    
  0.441998839      0.679917693      0.286814839      0.448404253    
  0.442998827      0.678782523      0.288484037      0.447406322    
  0.443998814      0.677647173      0.290158004      0.446408808    
  0.444998801      0.676511645      0.291836709      0.445411682    
  0.445998788      0.675375938      0.293520182      0.444414973    
  0.446998775      0.674240053      0.295208365      0.443418682    
  0.447998762      0.673103988      0.296901286      0.442422777    
  0.448998749      0.671967804      0.298598915      0.441427320    
  0.449998736      0.670831501      0.300301254      0.440432310    
  0.450998724      0.669695079      0.302008301      0.439437807    
  0.451998711      0.668558538      0.303720027      0.438443720    
  0.452998698      0.667421877      0.305436462      0.437450111    
  0.453998685      0.666285157      0.307157546      0.436456978    
  0.454998672      0.665148318      0.308883309      0.435464323    
  0.455998659      0.664011419      0.310613722      0.434472173    
  0.456998646      0.662874460      0.312348783      0.433480561    
  0.457998633      0.661737442      0.314088464      0.432489485    
  0.458998621      0.660600364      0.315832764      0.431498855    
  0.459998608      0.659463286      0.317581683      0.430508852    
  0.460998595      0.658326149      0.319335222      0.429519355    
  0.461998582      0.657189012      0.321093351      0.428530395    
  0.462998569      0.656051874      0.322856069      0.427542061    
  0.463998556      0.654914737      0.324623346      0.426554263    
  0.464998543      0.653777599      0.326395214      0.425567031    
  0.465998530      0.652640522      0.328171611      0.424580395    
  0.466998518      0.651503444      0.329952568      0.423594385    
  0.467998505      0.650366426      0.331738055      0.422608972    
  0.468998492      0.649229467      0.333528072      0.421624213    
  0.469998479      0.648092568      0.335322589      0.420640051    
  0.470998466      0.646955729      0.337121636      0.419656545    
  0.471998453      0.645819008      0.338925153      0.418673694    
  0.472998440      0.644682348      0.340733171      0.417691469    
  0.473998427      0.643545806      0.342545658      0.416709960    
  0.474998415      0.642409384      0.344362617      0.415729076    
  0.475998402      0.641273022      0.346184015      0.414748847    
  0.476998389      0.640136838      0.348009855      0.413769364    
  0.477998376      0.639000773      0.349840134      0.412790596    
  0.478998363      0.637864828      0.351674825      0.411812425    
  0.479998350      0.636729062      0.353513926      0.410835028    
  0.480998337      0.635593474      0.355357438      0.409858406    
  0.481998324      0.634458005      0.357205331      0.408882439    
  0.482998312      0.633322716      0.359057605      0.407907188    
  0.483998299      0.632187665      0.360914230      0.406932712    
  0.484998286      0.631052792      0.362775207      0.405959010    
  0.485998273      0.629918098      0.364640534      0.404986024    
  0.486998260      0.628783643      0.366510183      0.404013813    
  0.487998247      0.627649426      0.368384153      0.403042436    
  0.488998234      0.626515448      0.370262444      0.402071804    
  0.489998221      0.625381708      0.372145027      0.401102006    
  0.490998209      0.624248207      0.374031901      0.400132954    
  0.491998196      0.623114944      0.375923067      0.399164677    
