# r , rho , v , e
1.4544403170E+04 8.9374657743E+14 -1.8028945919E+05 1.1037901018E+31
1.4561158167E+04 8.8976895053E+14 -1.8076206731E+05 1.0972450618E+31
1.4577913165E+04 8.8581496768E+14 -1.8123494867E+05 1.0907485862E+31
1.4594668162E+04 8.8188445290E+14 -1.8170810249E+05 1.0843002420E+31
1.4611423159E+04 8.7797723182E+14 -1.8218152801E+05 1.0778996011E+31
1.4628178156E+04 8.7409313161E+14 -1.8265522445E+05 1.0715462396E+31
1.4644933153E+04 8.7023198098E+14 -1.8312919105E+05 1.0652397378E+31
1.4661688150E+04 8.6639361018E+14 -1.8360342705E+05 1.0589796808E+31
1.4678443147E+04 8.6257785096E+14 -1.8407793168E+05 1.0527656576E+31
1.4695198145E+04 8.5878453655E+14 -1.8455270418E+05 1.0465972616E+31
1.4711953142E+04 8.5501350167E+14 -1.8502774381E+05 1.0404740905E+31
1.4728708139E+04 8.5126458252E+14 -1.8550304980E+05 1.0343957460E+31
1.4745463136E+04 8.4753761671E+14 -1.8597862142E+05 1.0283618338E+31
1.4762218133E+04 8.4383244331E+14 -1.8645445790E+05 1.0223719640E+31
1.4778973130E+04 8.4014890280E+14 -1.8693055852E+05 1.0164257504E+31
1.4795728127E+04 8.3648683706E+14 -1.8740692252E+05 1.0105228107E+31
1.4812483125E+04 8.3284608937E+14 -1.8788354917E+05 1.0046627668E+31
1.4829238122E+04 8.2922650437E+14 -1.8836043773E+05 9.9884524422E+30
1.4845993119E+04 8.2562792806E+14 -1.8883758747E+05 9.9306987239E+30
1.4862748116E+04 8.2205020780E+14 -1.8931499765E+05 9.8733628449E+30
1.4879503113E+04 8.1849319228E+14 -1.8979266756E+05 9.8164411744E+30
1.4896258110E+04 8.1495673150E+14 -1.9027059646E+05 9.7599301183E+30
1.4913013108E+04 8.1144067676E+14 -1.9074878363E+05 9.7038261189E+30
1.4929768105E+04 8.0794488068E+14 -1.9122722835E+05 9.6481256547E+30
1.4946523102E+04 8.0446919713E+14 -1.9170592990E+05 9.5928252396E+30
1.4963278099E+04 8.0101348126E+14 -1.9218488757E+05 9.5379214226E+30
1.4980033096E+04 7.9757758948E+14 -1.9266410064E+05 9.4834107876E+30
1.4996788093E+04 7.9416137943E+14 -1.9314356841E+05 9.4292899528E+30
1.5013543090E+04 7.9076470997E+14 -1.9362329017E+05 9.3755555704E+30
1.5030298088E+04 7.8738744119E+14 -1.9410326521E+05 9.3222043262E+30
1.5047053085E+04 7.8402943439E+14 -1.9458349283E+05 9.2692329390E+30
1.5063808082E+04 7.8069055205E+14 -1.9506397232E+05 9.2166381605E+30
1.5080563079E+04 7.7737065782E+14 -1.9554470301E+05 9.1644167750E+30
1.5097318076E+04 7.7406961654E+14 -1.9602568418E+05 9.1125655986E+30
1.5114073073E+04 7.7078729420E+14 -1.9650691514E+05 9.0610814794E+30
1.5130828070E+04 7.6752355791E+14 -1.9698839521E+05 9.0099612964E+30
1.5147583068E+04 7.6427827596E+14 -1.9747012370E+05 8.9592019600E+30
1.5164338065E+04 7.6105131771E+14 -1.9795209992E+05 8.9088004111E+30
1.5181093062E+04 7.5784255368E+14 -1.9843432319E+05 8.8587536206E+30
1.5197848059E+04 7.5465185544E+14 -1.9891679283E+05 8.8090585898E+30
1.5214603056E+04 7.5147909570E+14 -1.9939950817E+05 8.7597123493E+30
1.5231358053E+04 7.4832414820E+14 -1.9988246852E+05 8.7107119591E+30
1.5248113050E+04 7.4518688778E+14 -2.0036567322E+05 8.6620545079E+30
1.5264868048E+04 7.4206719033E+14 -2.0084912159E+05 8.6137371133E+30
1.5281623045E+04 7.3896493278E+14 -2.0133281297E+05 8.5657569211E+30
1.5298378042E+04 7.3587999310E+14 -2.0181674669E+05 8.5181111049E+30
1.5315133039E+04 7.3281225028E+14 -2.0230092208E+05 8.4707968663E+30
1.5331888036E+04 7.2976158433E+14 -2.0278533849E+05 8.4238114338E+30
1.5348643033E+04 7.2672787627E+14 -2.0326999526E+05 8.3771520633E+30
1.5365398031E+04 7.2371100811E+14 -2.0375489173E+05 8.3308160373E+30
1.5382153028E+04 7.2071086286E+14 -2.0424002724E+05 8.2848006648E+30
1.5398908025E+04 7.1772732448E+14 -2.0472540115E+05 8.2391032809E+30
1.5415663022E+04 7.1476027792E+14 -2.0521101281E+05 8.1937212465E+30
1.5432418019E+04 7.1180960908E+14 -2.0569686156E+05 8.1486519482E+30
1.5449173016E+04 7.0887520481E+14 -2.0618294677E+05 8.1038927977E+30
1.5465928013E+04 7.0595695290E+14 -2.0666926779E+05 8.0594412320E+30
1.5482683011E+04 7.0305474206E+14 -2.0715582398E+05 8.0152947126E+30
1.5499438008E+04 7.0016846193E+14 -2.0764261471E+05 7.9714507255E+30
1.5516193005E+04 6.9729800306E+14 -2.0812963933E+05 7.9279067808E+30
1.5532948002E+04 6.9444325692E+14 -2.0861689721E+05 7.8846604128E+30
1.5549702999E+04 6.9160411584E+14 -2.0910438773E+05 7.8417091793E+30
1.5566457996E+04 6.8878047306E+14 -2.0959211025E+05 7.7990506613E+30
1.5583212993E+04 6.8597222270E+14 -2.1008006414E+05 7.7566824632E+30
1.5599967991E+04 6.8317925974E+14 -2.1056824879E+05 7.7146022123E+30
1.5616722988E+04 6.8040148002E+14 -2.1105666357E+05 7.6728075583E+30
1.5633477985E+04 6.7763878023E+14 -2.1154530785E+05 7.6312961737E+30
1.5650232982E+04 6.7489105792E+14 -2.1203418103E+05 7.5900657526E+30
1.5666987979E+04 6.7215821146E+14 -2.1252328248E+05 7.5491140116E+30
1.5683742976E+04 6.6944014006E+14 -2.1301261159E+05 7.5084386884E+30
1.5700497973E+04 6.6673674374E+14 -2.1350216775E+05 7.4680375426E+30
1.5717252971E+04 6.6404792333E+14 -2.1399195035E+05 7.4279083548E+30
1.5734007968E+04 6.6137358049E+14 -2.1448195878E+05 7.3880489265E+30
1.5750762965E+04 6.5871361764E+14 -2.1497219243E+05 7.3484570801E+30
1.5767517962E+04 6.5606793803E+14 -2.1546265072E+05 7.3091306585E+30
1.5784272959E+04 6.5343644565E+14 -2.1595333302E+05 7.2700675247E+30
1.5801027956E+04 6.5081904531E+14 -2.1644423874E+05 7.2312655621E+30
1.5817782953E+04 6.4821564254E+14 -2.1693536730E+05 7.1927226738E+30
1.5834537951E+04 6.4562614368E+14 -2.1742671808E+05 7.1544367824E+30
1.5851292948E+04 6.4305045578E+14 -2.1791829050E+05 7.1164058303E+30
1.5868047945E+04 6.4048848666E+14 -2.1841008397E+05 7.0786277788E+30
1.5884802942E+04 6.3794014488E+14 -2.1890209790E+05 7.0411006084E+30
1.5901557939E+04 6.3540533971E+14 -2.1939433170E+05 7.0038223185E+30
1.5918312936E+04 6.3288398117E+14 -2.1988678479E+05 6.9667909269E+30
1.5935067934E+04 6.3037597999E+14 -2.2037945659E+05 6.9300044700E+30
1.5951822931E+04 6.2788124762E+14 -2.2087234651E+05 6.8934610023E+30
1.5968577928E+04 6.2539969619E+14 -2.2136545397E+05 6.8571585966E+30
1.5985332925E+04 6.2293123856E+14 -2.2185877841E+05 6.8210953432E+30
1.6002087922E+04 6.2047578826E+14 -2.2235231924E+05 6.7852693503E+30
1.6018842919E+04 6.1803325952E+14 -2.2284607589E+05 6.7496787435E+30
1.6035597916E+04 6.1560356723E+14 -2.2334004779E+05 6.7143216656E+30
1.6052352914E+04 6.1318662698E+14 -2.2383423437E+05 6.6791962766E+30
1.6069107911E+04 6.1078235501E+14 -2.2432863507E+05 6.6443007535E+30
1.6085862908E+04 6.0839066822E+14 -2.2482324933E+05 6.6096332900E+30
1.6102617905E+04 6.0601148418E+14 -2.2531807656E+05 6.5751920961E+30
1.6119372902E+04 6.0364472109E+14 -2.2581311623E+05 6.5409753986E+30
1.6136127899E+04 6.0129029779E+14 -2.2630836777E+05 6.5069814403E+30
1.6152882896E+04 5.9894813379E+14 -2.2680383061E+05 6.4732084801E+30
1.6169637894E+04 5.9661814919E+14 -2.2729950422E+05 6.4396547928E+30
1.6186392891E+04 5.9430026474E+14 -2.2779538802E+05 6.4063186689E+30
1.6203147888E+04 5.9199440181E+14 -2.2829148148E+05 6.3731984144E+30
1.6219902885E+04 5.8970048237E+14 -2.2878778404E+05 6.3402923509E+30
1.6236657882E+04 5.8741842900E+14 -2.2928429515E+05 6.3075988150E+30
1.6253412879E+04 5.8514816489E+14 -2.2978101427E+05 6.2751161586E+30
1.6270167876E+04 5.8288961384E+14 -2.3027794085E+05 6.2428427482E+30
1.6286922874E+04 5.8064270021E+14 -2.3077507436E+05 6.2107769654E+30
1.6303677871E+04 5.7840734896E+14 -2.3127241425E+05 6.1789172063E+30
1.6320432868E+04 5.7618348566E+14 -2.3176995998E+05 6.1472618814E+30
1.6337187865E+04 5.7397103641E+14 -2.3226771102E+05 6.1158094155E+30
1.6353942862E+04 5.7176992790E+14 -2.3276566683E+05 6.0845582477E+30
1.6370697859E+04 5.6958008740E+14 -2.3326382689E+05 6.0535068311E+30
1.6387452856E+04 5.6740144272E+14 -2.3376219065E+05 6.0226536325E+30
1.6404207854E+04 5.6523392223E+14 -2.3426075759E+05 5.9919971326E+30
1.6420962851E+04 5.6307745486E+14 -2.3475952718E+05 5.9615358256E+30
1.6437717848E+04 5.6093197007E+14 -2.3525849890E+05 5.9312682193E+30
1.6454472845E+04 5.5879739788E+14 -2.3575767222E+05 5.9011928347E+30
1.6471227842E+04 5.5667366882E+14 -2.3625704662E+05 5.8713082060E+30
1.6487982839E+04 5.5456071399E+14 -2.3675662157E+05 5.8416128805E+30
1.6504737837E+04 5.5245846497E+14 -2.3725639657E+05 5.8121054183E+30
1.6521492834E+04 5.5036685389E+14 -2.3775637110E+05 5.7827843923E+30
1.6538247831E+04 5.4828581339E+14 -2.3825654463E+05 5.7536483882E+30
1.6555002828E+04 5.4621527663E+14 -2.3875691666E+05 5.7246960041E+30
1.6571757825E+04 5.4415517727E+14 -2.3925748667E+05 5.6959258506E+30
1.6588512822E+04 5.4210544947E+14 -2.3975825415E+05 5.6673365503E+30
1.6605267819E+04 5.4006602789E+14 -2.4025921860E+05 5.6389267384E+30
1.6622022817E+04 5.3803684768E+14 -2.4076037951E+05 5.6106950617E+30
1.6638777814E+04 5.3601784451E+14 -2.4126173637E+05 5.5826401792E+30
1.6655532811E+04 5.3400895450E+14 -2.4176328869E+05 5.5547607615E+30
1.6672287808E+04 5.3201011426E+14 -2.4226503595E+05 5.5270554909E+30
1.6689042805E+04 5.3002126089E+14 -2.4276697766E+05 5.4995230613E+30
1.6705797802E+04 5.2804233194E+14 -2.4326911332E+05 5.4721621781E+30
1.6722552799E+04 5.2607326546E+14 -2.4377144244E+05 5.4449715579E+30
1.6739307797E+04 5.2411399995E+14 -2.4427396452E+05 5.4179499286E+30
1.6756062794E+04 5.2216447435E+14 -2.4477667907E+05 5.3910960290E+30
1.6772817791E+04 5.2022462809E+14 -2.4527958559E+05 5.3644086091E+30
1.6789572788E+04 5.1829440103E+14 -2.4578268359E+05 5.3378864298E+30
1.6806327785E+04 5.1637373349E+14 -2.4628597260E+05 5.3115282625E+30
1.6823082782E+04 5.1446256623E+14 -2.4678945211E+05 5.2853328895E+30
1.6839837779E+04 5.1256084046E+14 -2.4729312165E+05 5.2592991036E+30
1.6856592777E+04 5.1066849780E+14 -2.4779698074E+05 5.2334257080E+30
1.6873347774E+04 5.0878548035E+14 -2.4830102888E+05 5.2077115163E+30
1.6890102771E+04 5.0691173059E+14 -2.4880526560E+05 5.1821553523E+30
1.6906857768E+04 5.0504719145E+14 -2.4930969043E+05 5.1567560499E+30
1.6923612765E+04 5.0319180629E+14 -2.4981430288E+05 5.1315124533E+30
1.6940367762E+04 5.0134551888E+14 -2.5031910248E+05 5.1064234163E+30
1.6957122759E+04 4.9950827339E+14 -2.5082408876E+05 5.0814878027E+30
1.6973877757E+04 4.9768001442E+14 -2.5132926124E+05 5.0567044860E+30
1.6990632754E+04 4.9586068698E+14 -2.5183461945E+05 5.0320723496E+30
1.7007387751E+04 4.9405023647E+14 -2.5234016293E+05 5.0075902860E+30
1.7024142748E+04 4.9224860869E+14 -2.5284589120E+05 4.9832571976E+30
1.7040897745E+04 4.9045574986E+14 -2.5335180380E+05 4.9590719959E+30
1.7057652742E+04 4.8867160657E+14 -2.5385790027E+05 4.9350336019E+30
1.7074407740E+04 4.8689612581E+14 -2.5436418014E+05 4.9111409455E+30
1.7091162737E+04 4.8512925496E+14 -2.5487064295E+05 4.8873929660E+30
1.7107917734E+04 4.8337094177E+14 -2.5537728825E+05 4.8637886115E+30
1.7124672731E+04 4.8162113440E+14 -2.5588411556E+05 4.8403268391E+30
1.7141427728E+04 4.7987978135E+14 -2.5639112444E+05 4.8170066148E+30
1.7158182725E+04 4.7814683152E+14 -2.5689831444E+05 4.7938269133E+30
1.7174937722E+04 4.7642223418E+14 -2.5740568508E+05 4.7707867180E+30
1.7191692720E+04 4.7470593895E+14 -2.5791323594E+05 4.7478850208E+30
1.7208447717E+04 4.7299789583E+14 -2.5842096654E+05 4.7251208221E+30
1.7225202714E+04 4.7129805519E+14 -2.5892887645E+05 4.7024931308E+30
1.7241957711E+04 4.6960636773E+14 -2.5943696522E+05 4.6800009642E+30
1.7258712708E+04 4.6792278453E+14 -2.5994523239E+05 4.6576433477E+30
1.7275467705E+04 4.6624725702E+14 -2.6045367753E+05 4.6354193150E+30
1.7292222702E+04 4.6457973697E+14 -2.6096230019E+05 4.6133279078E+30
1.7308977700E+04 4.6292017649E+14 -2.6147109992E+05 4.5913681759E+30
1.7325732697E+04 4.6126852807E+14 -2.6198007630E+05 4.5695391769E+30
1.7342487694E+04 4.5962474450E+14 -2.6248922887E+05 4.5478399766E+30
1.7359242691E+04 4.5798877892E+14 -2.6299855720E+05 4.5262696483E+30
1.7375997688E+04 4.5636058482E+14 -2.6350806086E+05 4.5048272730E+30
1.7392752685E+04 4.5474011601E+14 -2.6401773940E+05 4.4835119396E+30
1.7409507682E+04 4.5312732663E+14 -2.6452759241E+05 4.4623227444E+30
1.7426262680E+04 4.5152217115E+14 -2.6503761943E+05 4.4412587912E+30
1.7443017677E+04 4.4992460436E+14 -2.6554782004E+05 4.4203191912E+30
1.7459772674E+04 4.4833458138E+14 -2.6605819382E+05 4.3995030631E+30
1.7476527671E+04 4.4675205763E+14 -2.6656874034E+05 4.3788095328E+30
1.7493282668E+04 4.4517698888E+14 -2.6707945916E+05 4.3582377334E+30
1.7510037665E+04 4.4360933117E+14 -2.6759034986E+05 4.3377868053E+30
1.7526792663E+04 4.4204904089E+14 -2.6810141203E+05 4.3174558958E+30
1.7543547660E+04 4.4049607472E+14 -2.6861264523E+05 4.2972441592E+30
1.7560302657E+04 4.3895038965E+14 -2.6912404905E+05 4.2771507570E+30
1.7577057654E+04 4.3741194296E+14 -2.6963562306E+05 4.2571748574E+30
1.7593812651E+04 4.3588069225E+14 -2.7014736685E+05 4.2373156354E+30
1.7610567648E+04 4.3435659541E+14 -2.7065928000E+05 4.2175722729E+30
1.7627322645E+04 4.3283961063E+14 -2.7117136209E+05 4.1979439583E+30
1.7644077643E+04 4.3132969638E+14 -2.7168361272E+05 4.1784298869E+30
1.7660832640E+04 4.2982681144E+14 -2.7219603146E+05 4.1590292603E+30
1.7677587637E+04 4.2833091487E+14 -2.7270861790E+05 4.1397412868E+30
1.7694342634E+04 4.2684196602E+14 -2.7322137165E+05 4.1205651811E+30
1.7711097631E+04 4.2535992451E+14 -2.7373429227E+05 4.1015001642E+30
1.7727852628E+04 4.2388475026E+14 -2.7424737938E+05 4.0825454635E+30
1.7744607625E+04 4.2241640345E+14 -2.7476063256E+05 4.0637003128E+30
1.7761362623E+04 4.2095484456E+14 -2.7527405140E+05 4.0449639518E+30
1.7778117620E+04 4.1950003433E+14 -2.7578763551E+05 4.0263356266E+30
1.7794872617E+04 4.1805193378E+14 -2.7630138447E+05 4.0078145895E+30
1.7811627614E+04 4.1661050419E+14 -2.7681529790E+05 3.9894000985E+30
1.7828382611E+04 4.1517570712E+14 -2.7732937538E+05 3.9710914178E+30
1.7845137608E+04 4.1374750438E+14 -2.7784361652E+05 3.9528878175E+30
1.7861892605E+04 4.1232585807E+14 -2.7835802093E+05 3.9347885736E+30
1.7878647603E+04 4.1091073053E+14 -2.7887258820E+05 3.9167929679E+30
1.7895402600E+04 4.0950208436E+14 -2.7938731795E+05 3.8989002880E+30
1.7912157597E+04 4.0809988243E+14 -2.7990220977E+05 3.8811098270E+30
1.7928912594E+04 4.0670408786E+14 -2.8041726327E+05 3.8634208841E+30
1.7945667591E+04 4.0531466402E+14 -2.8093247807E+05 3.8458327637E+30
1.7962422588E+04 4.0393157454E+14 -2.8144785378E+05 3.8283447760E+30
1.7979177585E+04 4.0255478328E+14 -2.8196339000E+05 3.8109562365E+30
1.7995932583E+04 4.0118425438E+14 -2.8247908635E+05 3.7936664665E+30
1.8012687580E+04 3.9981995218E+14 -2.8299494244E+05 3.7764747922E+30
1.8029442577E+04 3.9846184132E+14 -2.8351095788E+05 3.7593805457E+30
1.8046197574E+04 3.9710988663E+14 -2.8402713230E+05 3.7423830641E+30
1.8062952571E+04 3.9576405322E+14 -2.8454346531E+05 3.7254816897E+30
